"date","region","district","sub","original_sub","gender","baraza.B1","baraza.other_b1","baraza.B2","baraza.B3","baraza.other_b3","baraza.B4","baraza.B5","baraza.B6","baraza.visit_times.C1","baraza.visit_times.C2","baraza.visit_times.C3","baraza.visit_times.C4","baraza.visit_times.C5","baraza.visit_times.C6","baraza.visit_times.C7","baraza.visit_times.C8","baraza.visit_times.C9","baraza.km.D1","baraza.km.D2","baraza.km.D3","baraza.km.D4a","baraza.km.D4b","baraza.production.E1a","baraza.production.E1b","baraza.health.E2a","baraza.health.E2b","baraza.gender1.E3a","baraza.gender1.E3b","baraza.works.E4a","baraza.works.E4b","baraza.finance1.E5a","baraza.finance1.E5b","baraza.E6","baraza.E7","baraza.other_e7","baraza.meeting.F1","baraza.meeting.F2","baraza.meeting.F3","baraza.meeting.F4","baraza.H1","baraza.H2","baraza.H2b","baraza.H3","baraza.H4","baraza.H5","baraza.H6","baraza.H7","baraza.H8","baraza.H9","baraza.H10","baraza.H11","baraza.H12","baraza.H13","baraza.H15","baraza.H16","baraza.H17","baraza.H18","baraza.H19","baraza.H20","baraza.H21","baraza.H22","baraza.H23","baraza.H24","baraza.H25","baraza.H26","baraza.H27","baraza.H28","baraza.H29","baraza.H30","baraza.H31","baraza.H32","baraza.H33","baraza.H34","baraza.H35","baraza.H36","baraza.H37","baraza.H38","baraza.H39","baraza.H40","baraza.H41","baraza.H42","baraza.H43","baraza.H44","baraza.H45","baraza.H46","baraza.H47","baraza.H48","baraza.H49","baraza.H50","baraza.H51","baraza.H52","baraza.H53","baraza.H54","baraza.H55","baraza.H56","baraza.H57","baraza.H58","baraza.H59","baraza.H60","baraza.H61","baraza.H62","baraza.H63","baraza.H64","baraza.H65","baraza.H66.1","baraza.H66.2","baraza.H66.3","baraza.H66.4","baraza.H66.98","baraza.H67","baraza.H68","baraza.H69","baraza.H70","baraza.H71","baraza.H72","baraza.H73","baraza.H74","baraza.H75","baraza.H76","baraza.H77","baraza.H78","baraza.H79","baraza.H80","baraza.H81","baraza.H82","baraza.H83","baraza.H84","baraza.H85","baraza.H86","baraza.H87","baraza.H88","baraza.H89","baraza.H90","baraza.H91","baraza.H92","baraza.H93","baraza.H94","baraza.H95","baraza.H96","baraza.H97","baraza.H98","baraza.H99","baraza.H100","baraza.H101","baraza.H102","baraza.H103","baraza.H104","baraza.H105","baraza.H106","baraza.H107","baraza.H108","baraza.H109","baraza.H110","baraza.H111","baraza.H112","baraza.H113","baraza.H114","baraza.H115.1","baraza.H115.2","baraza.H115.3","baraza.H115.4","baraza.H115.98","baraza.H116","baraza.maleex.K1","baraza.maleex.K2","baraza.maleex.K3","baraza.maleliv.K4","baraza.maleliv.K5","baraza.maleliv.K6","baraza.malec.K7","baraza.malec.K8","baraza.malec.K9","baraza.K10","baraza.acc_ag.K11","baraza.acc_ag.K12","baraza.acc_ag.K13","baraza.acc_ag.K14","baraza.K16","baraza.K17","baraza.K18.1","baraza.K18.2","baraza.K18.3","baraza.K18.4","baraza.K18.98","baraza.K19","baraza.input_dis.K20","baraza.input_dis.K21","baraza.input_dis.K22","baraza.input_dis.K23","baraza.K24","baraza.K24b","baraza.K25","baraza.priority","baraza.L1","baraza.L2","baraza.L3","baraza.L4","baraza.L5","baraza.L6","baraza.L7","baraza.L8","baraza.L9","baraza.L10","baraza.L11","baraza.L12","baraza.L13","baraza.L14","baraza.M1","baraza.M2","baraza.M3","baraza.M4","baraza.M5","scID"
"2020-01-21","Eastern","BUTALEJA","KACHONGA","Original","Male",6,"n/a",42,6,"n/a",2,2,1.5,3,6,12,12,12,4,15,3,1,0,123,1,30,25,1,"Male",1,"Female",1,"Female",1,"Male",1,"Male","2019-11-01",2,"n/a",3,0,4,4,28,88,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a",0,"n/a",2,"n/a","n/a",42,0,0,0,0,1,"4","4",52,30,5,2920,45,45,30,1,"30","0","0","45",5,"200","0","n/a",5,5,5,5,5,0,"1","1","1","1","1","0",5,1,1,"3","2",1,2,"n/a","n/a","n/a","n/a","n/a",0,1,1,2,0,1,1,0,0,4,6,50,60,60,15,1,2,"n/a","n/a","n/a","n/a","n/a",0,2,1,1,1,1,"5","3",1,7,6,8,6,5,2,2,1,7,3,7,4,4,3,"Trasport is a problem",1,"2018-10-01","2","n/a",11
"2020-02-10","Eastern","BULAMBULI","MASIIRA","Original","Female",1,"n/a",33,96,"Bachelor's  in Education
Diploma in public Administration",2,2,1.5,5,4,12,12,2,12,20,4,2,0,0,50,95,10,1,"Male",1,"Male",1,"Male",1,"Female",1,"Female","2019-12-01",2,"n/a",0,1,1,4,55,110,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"3","0","0","0","1","1","10","1","1","1","2","2","10","2","2","3","1","1","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","0",1,"True","True","True","True","False",0,"n/a",1,"3","2",0,0,0,0,10,1,"2","1",35,40,2,1500,26,26,15,0,"n/a","n/a","n/a","n/a",3,"1500","1","500",2,2,2,2,2,1,"n/a","n/a","n/a","n/a","n/a","n/a",2,1,1,"1","1",1,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,2,1,0,4,0,0,10,5,90,75,80,40,1,1,"True","False","False","False","False",0,1,3,0,0,1,"2","0",1,2,1,8,6,6,8,8,6,9,9,4,9,4,4,"Shortage of transport  to supervise  gervement  programs.
Luck of funds to sub county staff.
Few subcounty staffs at station. 
High expectations  from the community.
Late release.
Luck of a ccomodation to staffs",1,"2019-08-01","1","Miss use of funds by subcounty cheef (S.A.S)
Performance  of all S.A.S  in the District.",12
"2020-01-19","Northern","APAC","CEGERE","Original","Male",1,"n/a",40,6,"n/a",1,2,2,5,20,30,20,10,10,20,10,3,0,200,2,35,38,1,"Male",1,"Female",1,"Female",1,"Female",1,"Male","2019-12-01",2,"n/a",3,2,2,3,91,150,2,"0","0","4","9","9","11","2","2","2",1,"4","0","0","0","2","2","1","0","0","0","4","1","1","4","4","6","1","1","0","0","2","5","2","2","0","2","2","2","2","0","1","2","2","0","0","0","1","10","1","1","2","1","1","1","1","1","1","1","1","1","0",1,"True","False","False","False","False",2,"2",1,"3","3",100,0,0,0,0,1,"5","5",50,30,14,10000,105,100,30,1,"300","18","18","10",4,"700","0","n/a",2,7,6,2,8,6,"0","1","0","0","0","0",1,1,1,"4","3",1,98,"n/a","n/a","n/a","n/a","n/a",5,1,1,1,1,1,1,1,0,1,2,2,70,50,1,1,2,"n/a","n/a","n/a","n/a","n/a",40,0,2,0,0,2,"n/a","n/a",2,10,5,7,10,9,8,1,6,10,7,10,1,10,10,"PEOPLES NEGATIVE ATTITUDE TOWARDS ANY GOVERMENT INTERVENTION",1,"2015-01-01","2","n/a",13
"2020-01-19","Northern","APAC","CEGERE","Original","Male",2,"n/a",67,4,"n/a",1,1,4,4,7,7,10,13,7,5,24,3,0,105,5,25,10,1,"Male",1,"Female",1,"Male",1,"Male",1,"Male","2020-01-01",2,"n/a",3,2,3,4,91,150,3,"3","2","3","6","4","6","3","2","3",1,"10","0","0","0","2","2","2","1","1","3","5","5","0","3","3","5","1","1","1","0","3","3","0","3","0","3","3","3","1","0","0","3","0","0","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",20,"3",1,"6","4",60,0,10,0,0,1,"6","4",15,5,14,14000,210,168,87,1,"250","17","13","0",15,"4500","1","150",14,14,14,1,2,10,"0","1","1","0","0","0",15,1,1,"4","4",2,1,"False","False","True","False","False",20,1,0,2,0,1,2,0,0,0,1,1,25,50,0,1,1,"False","False","True","False","False",20,2,0,0,0,1,"2","1",1,5,2,9,8,4,4,1,1,7,2,3,3,4,5,"Limited transport facilities, low and late disbursement of funds from the centre",2,"n/a","n/a","n/a",14
"2020-01-18","Northern","AMOLATAR","AWELO","Original","Male",6,"n/a",37,96,"Degree",2,2,1,2,2,4,3,1,0,12,2,2,0,999,30,40,60,1,"Male",1,"Male",1,"Female",1,"Male",1,"Female","2019-12-01",2,"n/a",3,1,6,9,45,90,1,"0","0","0","4","4","2","2","2","2",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","1","4","1","1","1","1","1","1","1","0","1","1","1","0","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a",50,"1",2,"n/a","n/a",44,0,0,0,0,1,"3","1",10,5,5,3500,51,51,15,1,"329","13","9","8",6,"1800","0","n/a",1,4,5,0,5,5,"1","1","0","1","0","0",5,1,1,"48","38",1,1,"True","False","False","False","False",0,1,0,1,1,0,1,1,0,0,3,10,10,10,15,1,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,0,0,1,"3","0",1,5,6,9,9,1,1,9,8,3,8,8,8,8,9,"Poor attitude by the community in accepting changes, Very little resource envelop to embliment activities",1,"2015-06-01","2","n/a",15
"2020-01-18","Northern","AMOLATAR","AWELO","Original","Male",2,"n/a",50,6,"n/a",1,1,9,12,48,8,7,12,12,6,10,5,0,66,20,40,60,1,"Female",1,"Male",1,"Male",1,"Female",1,"Male","2019-12-01",2,"n/a",1,0,5,1,45,90,1,"0","0","0","4","4","15","2","2","4",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","1","4","1","1","1","1","1","1","0","0","1","1","1","0","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a",0,"1",2,"n/a","n/a",44,0,0,0,0,1,"3","2",10,5,5,4800,52,52,28,1,"332","9","9","15",4,"900","0","n/a",1,5,4,1,0,5,"0","1","1","0","0","0",5,1,2,"n/a","n/a",1,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,1,0,0,2,1,0,0,3,10,10,10,10,1,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,0,0,1,"2","0",1,8,4,8,3,9,8,10,8,3,6,8,8,9,10,"In adequate finance that is from the central fund tranfers, delay in releases of these funds, little salaries given to charperson compared to the civil servants, absentisim of civil servants from duty.",1,"2015-06-01","1","Infrustrure and development(the money to renovate celling board was too much), Corruption and transparency, Lack of advocassy",16
"2020-01-21","Eastern","BUTALEJA","BUSABA","Original","Male",2,"n/a",50,4,"n/a",1,1,3.5,4,3,4,3,4,4,1,2,10,11,5,10,30,60,1,"Female",1,"Male",1,"Female",1,"Male",1,"Male","2019-12-01",2,"n/a",0,0,2,0,35,118,1,"1","1","2","2","2","6","2","4","2",1,"0","0","0","0","1","1","2","2","2","1","1","5","3","2","2","1","1","1","1","0","1","1","1","1","0","1","1","1","0","0","1","1","0","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0",1,"False","False","False","False","True",75,"1",2,"n/a","n/a",27,1,5,0,0,2,"n/a","n/a",30,20,14,1500,168,168,42,2,"100","18","14","999",11,"999","2","999",12,14,14,9,2,0,"0","2","0","0","1","1",2,1,2,"n/a","n/a",1,1,"False","False","False","True","False",999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,98,1,"False","True","False","False","False",999,999,999,999,999,2,"n/a","n/a",1,2,3,7,10,2,2,2,2,2,2,10,10,2,1,"Lack of information from the top officals.
Lack of transparency from the techinical personals.
",2,"n/a","n/a","n/a",17
"2020-01-21","Western","MITOOMA","KANYABWANGA","Original","Male",6,"n/a",35,6,"n/a",2,2,1,4,7,9,9,4,3,9,4,5,0,29.5,10,98,40,1,"Male",1,"Female",1,"Male",1,"Male",1,"Female","2018-12-01",2,"n/a",1,0,1,3,47,94,2,"4","4","2","2","2","4","0","0","2",1,"11","0","0","1","1","1","1","0","0","0","2","2","1","3","3","0","0","1","1","0","0","1","0","1","0","1","1","0","0","0","0","1","0","0","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",0,"1",2,"n/a","n/a",1,17,9,13,2,2,"n/a","n/a",2,1,10,2369,32,2,50,1,"420","23","23","5",6,"1450","2","400",10,10,10,10,10,0,"1","1","1","1","0","0",10,1,2,"n/a","n/a",1,2,"n/a","n/a","n/a","n/a","n/a",20,1,0,1,0,0,1,1,0,1,5,20,15,40,15,1,2,"n/a","n/a","n/a","n/a","n/a",0,1,1,0,1,2,"n/a","n/a",5,9,8,2,2,1,1,1,2,6,2,3,7,1,7,"1) Logistics
2) Political influence ",1,"2016-11-01","1","Violence ",18
"2020-01-20","Eastern","KALIRO","NAWAIKOKE","Original","Male",6,"n/a",32,6,"n/a",1,1,1,4,10,12,12,5,5,12,4,5,0,40,5,70,70,1,"Female",1,"Male",1,"Female",1,"Male",1,"Female","2019-12-01",2,"n/a",3,2,2,3,40,100,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a",20,"n/a",2,"n/a","n/a",30,0,3,3,0,1,"10","7",50,30,4,2400,27,27,10,0,"n/a","n/a","n/a","n/a",10,"3400","1","200",4,4,4,2,4,4,"n/a","n/a","n/a","n/a","n/a","n/a",4,1,1,"3","3",1,1,"True","False","False","False","False",30,1,0,2,0,1,1,1,0,1,10,10,50,50,20,1,2,"n/a","n/a","n/a","n/a","n/a",0,2,1,0,0,1,"10","10",3,5,1,10,10,10,5,2,5,10,10,10,2,2,10,"Transport. 
Motivation
Hostile communities",1,"2019-04-01","1","Poor roads
Poor performance in government school",19
"2020-01-21","Eastern","KALIRO","NAWAIKOKE","Original","Male",2,"n/a",45,4,"n/a",1,1,10,5,3,1,1,2,0,3,7,12,0,31,1,79,78,1,"Female",1,"Male",1,"Male",1,"Male",1,"Female","2019-12-01",2,"n/a",1,1,3,2,40,120,1,"2","0","7","0","0","5","0","0","4",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","0","0","0","1","2","1","2","0","0","1","3","1","0","0","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"True","False","False","False","False",8,"1",1,"1","1",28,0,0,3,0,2,"n/a","n/a",30,15,4,2700,39,39,12,0,"n/a","n/a","n/a","n/a",11,"1700","12","170",2,4,2,2,4,1,"n/a","n/a","n/a","n/a","n/a","n/a",1,1,1,"4","3",1,1,"False","True","False","False","False",8,3,1,3,1,1,4,4,0,4,33,5,80,40,6,2,2,"n/a","n/a","n/a","n/a","n/a",10,2,1,0,0,2,"n/a","n/a",3,2,3,10,10,9,9,8,9,9,9,10,9,10,6,"lack transport and facilition",1,"2014-03-01","1","Roads and  Health",20
"2020-01-20","Eastern","BUTALEJA","BUDUMBA","Original","Male",2,"n/a",50,4,"n/a",1,1,4,2,5,5,3,4,2,1,6,3,3.5,15.5,5,80,80,1,"Female",1,"Male",1,"Male",1,"Male",1,"Male","2019-11-01",2,"n/a",2,0,2,0,41,115,1,"1","1","2","1","1","2","1","1","2",1,"15","0","0","999","2","2","2","0","0","0","1","1","2","3","3","2","2","2","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0",1,"True","False","False","False","False",0,"1",1,"2","2",75,2,3,999,0,1,"3","0",50,40,11,8212,198,190,999,1,"606","25","999","999",999,"999","999","999",999,11,11,1,11,11,"1","1","1","0","0","0",999,1,1,"3","1",1,2,"n/a","n/a","n/a","n/a","n/a",0,2,0,2,1,0,2,1,0,1,1,30,45,60,20,1,2,"n/a","n/a","n/a","n/a","n/a",0,4,1,0,1,2,"n/a","n/a",3,7,3,9,9,5,3,5,2,8,8,3,7,3,3,"TRANSPORT , POOR COMMUNICATION FLOW, LOW SALARIES.",1,"2015-03-01","1","HEALTHY , ROADS AND ACCOUNTABILITY OF FUNDS .",21
"2020-01-21","Eastern","BUTALEJA","BUDUMBA","Original","Male",3,"n/a",38,6,"n/a",2,2,3,10,10,20,15,10,20,20,15,10,0,26.5,20,50,60,1,"Female",1,"Male",1,"Male",1,"Male",1,"Male","2019-12-01",2,"n/a",25,0,3,5,41,82,1,"0","0","999","4","4","5","2","2","1",1,"15","0","0","999","2","2","1","999","999","999","6","6","5","2","2","2","2","2","0","1","1","1","1","1","999","1","1","1","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",0,"1",2,"n/a","n/a",72,0,2,999,0,1,"5","1",60,70,11,8393,199,999,999,1,"502","11","10","5",0,"n/a","n/a","n/a",11,5,4,7,8,11,"1","1","1","1","1","1",1,1,2,"n/a","n/a",1,2,"n/a","n/a","n/a","n/a","n/a",999,1,0,1,1,0,1,1,0,1,1,40,80,70,20,1,2,"n/a","n/a","n/a","n/a","n/a",999,3,2,0,0,1,"2","0",1,2,2,2,7,2,2,2,2,7,2,3,3,3,3,"LACK OF TRANSPORT FACILITATION, HOSTILE COMMUNITIES.",1,"2019-09-01","2","n/a",22
"2020-01-20","Northern","APAC","INOMO","Split","Male",6,"n/a",35,96,"Bachelors Degree",1,1,2,5,3,5,3,1,1,10,7,6,0,350,3,40,60,1,"Male",1,"Female",1,"Female",1,"Male",1,"Male","2019-12-01",2,"n/a",0,0,4,4,78,78,1,"0","0","0","4","4","4","0","0","1",1,"10","0","0","0","1","1","1","0","0","0","5","5","3","3","3","0","1","1","1","0","1","1","0","1","0","1","1","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",999,"999",1,"1","1",56,999,999,999,0,1,"6","6",4,3,9,7714,133,133,999,1,"999","999","999","999",3,"999","0","n/a",9,5,8,2,0,0,"0","1","0","0","0","1",10,1,1,"3","1",1,1,"True","False","False","False","False",0,1,0,1,1,0,1,1,0,0,2,999,50,50,999,1,2,"n/a","n/a","n/a","n/a","n/a",0,4,0,0,0,1,"6","6",2,3,8,4,7,8,3,4,4,9,4,8,5,2,3,"No means of transport",1,"2016-02-01","1","Agricultural inputs reaching làte to the Sub-County",23
"2020-01-20","Northern","APAC","INOMO","Split","Male",2,"n/a",41,96,"Bachelors Degree",1,1,9,30,30,25,10,5,8,10,20,7,0,85,1,20,80,1,"Male",1,"Female",1,"Female",1,"Male",1,"Male","2019-12-01",2,"n/a",0,5,0,4,79,136,1,"0","0","0","4","4","10","1","1","2",1,"6","0","0","0","1","1","2","0","0","0","8","8","5","3","3","1","1","1","1","0","0","1","1","1","0","1","1","1","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1",2,"n/a","n/a","n/a","n/a","n/a",40,"1",1,"1","1",62,3,2,79,0,2,"n/a","n/a",30,25,9,8100,135,117,234,1,"850","17","17","15",10,"2000","0","n/a",9,9,4,0,0,0,"1","1","1","1","1","1",10,1,1,"2","2",1,1,"True","False","False","False","False",10,1,0,1,0,0,2,1,0,0,3,5,40,40,28,1,1,"True","False","False","False","False",0,1,1,0,0,1,"20","20",2,2,2,6,9,1,6,5,7,3,7,1,6,5,3,"People are not appreciative to goverment programs, some civil servants do not take thier work seriously, lack of cordination between the center and lower people at the grass roots, ln adequate drugs in the health units.",1,"2017-08-01","1","About water",24
"2020-01-21","Northern","PADER","PURANGA","Original","Male",1,"n/a",33,96,"Diploma",1,2,5,4,5,5,3,3,4,4,6,4,0,81,0,3,97,1,"Male",1,"Male",2,"n/a",1,"Male",1,"Male","2020-01-01",2,"n/a",4,3,5,8,70,70,1,"0","0","0","4","4","5","1","1","1",2,"3","0","0","0","1","1","1","0","0","0","5","5","2","2","2","2","2","2","0","0","0","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","1","1","1","1","1","1","1","1","2","0","0","0","1","0","0",1,"True","False","False","False","False",0,"1",1,"2","2",67,999,999,999,1,1,"13","13",999,999,15,9000,90,90,100,1,"999","999","999","999",2,"999","0","n/a",15,15,15,0,0,0,"1","1","1","1","0","0",1,1,1,"3","3",1,1,"True","True","True","True","False",0,1,0,1,1,0,1,0,1,0,2,30,80,70,40,1,1,"True","True","True","True","False",0,3,0,0,0,1,"4","4",1,7,2,1,2,1,1,2,2,6,2,8,2,2,1,"Late release of funds, Low revenue base, Few techenical staff at the Sub vounty, Lack of staff quareter",1,"2017-07-01","1","Infrustructure(roads)",25
"2020-01-21","Northern","PADER","PURANGA","Original","Male",2,"n/a",55,5,"n/a",1,1,4,6,28,18,10,5,2,15,15,0,0,45,2,10,90,1,"Male",1,"Male",2,"n/a",1,"Male",1,"Male","2020-01-01",2,"n/a",1,0,0,1,54,108,1,"0","0","0","3","3","3","0","0","1",2,"18","0","0","0","0","0","2","0","0","0","9","9","9","2","2","2","3","3","1","0","0","1","0","0","0","1","999","1","0","0","0","1","0","0","0","0","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1",1,"True","False","False","False","False",0,"1",1,"5","5",65,999,999,999,1,1,"4","4",15,5,15,6000,75,75,150,1,"400","9","9","6",5,"800","0","n/a",4,15,3,9,15,15,"1","1","1","0","0","0",16,1,1,"10","10",1,1,"True","False","False","False","False",0,1,0,1,1,0,1,0,1,0,2,2,60,15,2,1,1,"True","False","False","False","False",0,2,1,0,0,2,"n/a","n/a",2,6,2,6,6,6,6,2,6,7,7,2,1,6,6,"1.poor Infrustrure(Roads)
2.High school dropout rate
3.Farmine",1,"2017-05-01","1","Infrustructure(Roads)",26
"2020-01-22","Northern","KITGUM","OROM","Original","Male",1,"n/a",39,96,"Bachelors Degree in Education",1,2,3,6,20,48,48,10,7,4,48,2,0,200,18,5,95,1,"Female",1,"Male",1,"Male",1,"Female",1,"Male","2020-01-01",2,"n/a",2,10,12,12,83,83,3,"0","0","0","21","21","15","3","3","0",1,"31","0","0","0","2","2","1","0","0","0","5","5","0","2","2","1","1","1","1","0","1","1","1","1","1","1","1","0","0","0","1","1","1","0","0","0","1","1","1","1","1","1","1","1","1","999","1","1","1","0","1",2,"n/a","n/a","n/a","n/a","n/a",0,"3",2,"n/a","n/a",75,0,0,0,6,1,"1","1",2,0,15,6322,160,160,66,1,"300","18","18","5",1,"400","0","n/a",0,0,0,0,15,8,"0","0","0","0","0","0",1,1,1,"1","1",1,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,1,1,0,1,1,0,0,5,10,78,999,50,1,2,"n/a","n/a","n/a","n/a","n/a",0,2,2,1,1,2,"n/a","n/a",2,1,1,1,1,1,1,1,1,8,1,1,5,1,2,"Transport",1,"2019-10-01","1","CDD",27
"2020-01-22","Northern","KITGUM","OROM","Original","Female",96,"Secretary for General Purpose and Works",40,5,"n/a",1,2,20,0,1,0,0,0,1,12,0,0,0,999,2,3,97,1,"Female",1,"Male",1,"Male",1,"Male",1,"Male","2019-12-01",2,"n/a",0,3,2,0,83,83,3,"0","0","0","9","9","5","1","1","2",1,"26","0","0","0","1","1","1","0","0","0","5","5","6","2","2","3","1","1","1","0","1","1","0","1","1","0","1","1","0","0","0","1","0","0","0","0","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1",2,"n/a","n/a","n/a","n/a","n/a",0,"1",2,"n/a","n/a",999,0,0,0,6,2,"n/a","n/a",3,1,15,999,105,105,25,1,"400","12","12","0",1,"450","0","n/a",8,5,15,8,15,15,"1","3","1","0","1","0",1,1,2,"n/a","n/a",1,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,1,1,0,1,1,0,0,5,30,50,20,50,1,2,"n/a","n/a","n/a","n/a","n/a",0,1,3,0,0,2,"n/a","n/a",2,4,1,1,3,3,1,1,1,7,7,1,2,1,1,"Lack of coperstion between political wing and the police",1,"2018-05-01","1","CDD, UWEP, cattle Restocking program",28
"2020-01-20","Northern","APAC","IBUJE","Original","Female",1,"n/a",38,6,"n/a",1,2,8,5,6,10,4,20,4,6,10,4,1.5,80,5,80,60,1,"Male",1,"Female",1,"Female",1,"Male",1,"Male","2019-12-01",2,"n/a",2,1,1,5,68,68,3,"3","3","1","6","6","9","0","0","0",1,"35","0","0","0","2","2","2","4","4","2","10","10","18","2","2","3","2","2","2","1","3","15","3","3","3","3","3","3","3","0","0","3","3","0","0","1","2","1","1","1","1","1","1","1","1","1","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",25,"3",1,"1","1",82,0,0,0,200,1,"3","1",40,25,15,1078,140,140,85,1,"450","28","28","8",36,"800","1","35",6,15,15,4,12,12,"0","1","0","0","0","0",16,1,2,"n/a","n/a",1,1,"True","True","False","False","False",35,1,0,2,1,0,2,0,0,2,0,3,80,70,10,1,2,"n/a","n/a","n/a","n/a","n/a",25,0,0,0,0,2,"n/a","n/a",3,1,1,1,1,2,1,1,3,10,4,10,1,2,10,"FUNDING IS LIMITED, INEDEQUATE STAFFING, INADEQUATE OFFICE SPACE, ",1,"2015-05-01","2","n/a",29
"2020-01-20","Northern","APAC","IBUJE","Original","Male",2,"n/a",53,6,"n/a",2,1,14,6,15,6,8,3,5,4,12,5,0,85,5,30,5,1,"Male",1,"Female",1,"Female",1,"Male",1,"Male","2019-12-01",2,"n/a",0,0,1,0,68,68,3,"999","999","999","999","999","999","999","999","999",1,"999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","3","3","6","3","3","3","3","3","3","3","0","0","3","3","0","0","1","1","1","1","1","1","1","1","1","1","999","1","1","1","0","0",1,"True","True","False","False","False",999,"3",1,"3","3",999,0,0,0,999,2,"n/a","n/a",2,3,16,14,999,999,999,1,"999","999","999","999",2,"999","999","999",14,14,14,0,14,0,"0","1","1","0","0","0",14,1,2,"n/a","n/a",1,98,"n/a","n/a","n/a","n/a","n/a",999,1,0,3,1,0,3,1,0,2,0,2,50,60,5,1,2,"n/a","n/a","n/a","n/a","n/a",999,0,1,0,1,2,"n/a","n/a",2,1,1,1,10,5,9,1,8,10,7,1,7,8,1,"-MODE OF TRANSPORT, 
-FINANCIAL CONSTRAINTS
-POOR ATITTUDE FROM THE BENEFICIARIES TO ATTEND MEETINGS
-IMPASSABALE ROADS",1,"2019-11-01","1","ISSUE OF FINANCE",30
